Month,Avg_LaeqD,Avg_LaeqN
01,55.21290322580645,49.88709677419356
02,57.86785714285714,51.682142857142864
03,58.73225806451613,52.47096774193549
04,56.00333333333333,50.48
05,58.27741935483872,50.53548387096774
06,56.52666666666668,52.42666666666666
07,40.748387096774195,43.803225806451614
08,57.53870967741935,52.01290322580644
09,58.273333333333326,52.760000000000005
10,58.39032258064517,52.34193548387096
11,51.82,48.96
12,57.22903225806451,51.13225806451613
