Month,Avg_LaeqD,Avg_LaeqN
01,2.051612903225806,0.0
02,3.475,0.0
03,0.0,0.0
04,0.0,0.0
05,9.73225806451613,1.2870967741935484
06,5.043333333333334,0.0
07,6.635483870967741,4.12258064516129
08,6.6,2.883870967741936
09,8.193333333333333,1.7
10,8.287096774193548,0.0
11,2.3433333333333333,2.146666666666667
12,3.135483870967742,1.2322580645161292
