Month,Avg_LaeqD,Avg_LaeqN
01,57.45161290322581,50.877419354838715
02,57.53214285714286,50.64642857142858
03,57.870967741935495,51.39032258064516
04,58.48999999999999,49.56333333333334
05,58.44516129032259,51.535483870967745
06,58.40666666666666,52.0
07,58.36774193548387,51.51290322580645
08,56.477419354838716,51.938709677419354
09,49.989999999999995,47.04999999999999
10,58.88709677419355,51.79677419354838
11,58.54,51.650000000000006
12,57.90967741935486,50.74193548387097
